142651, ServiceProviders  use of assert keyword in core services  Service ,  ,3
270635, build  Markers and warnings not shown up as expected,  ,3
115510, ServiceProviders  Make tracing how an operation picks a provider easier, The debug services execute flag could be more verbose  For example  if anoperation is being executed with the  First  strategy  it will pick the firstenabled provider th If you are expecting yourprovider to be choosen  but it isn t  it would be nice to see whether or notyour provider is even being contributed  and if it is  why its not enabled  andif it is enabled  why isn t it providing the operation  Maybe due to some policythat overrides it  This is the kind of info that would be very useful to knowwhen debugging operation execution  ,3
108936, History View  Provide command to change log message, It would be nice if Eclipse provided a command in the Team menu to change the log message of the current revision of a shared file  cvsadmin admin  m lt rev gt   lt msg gt   ,5
529310,support type modification of attributes,  ,3
488192,Improve IDE Tooling, Here are some improvement suggestions for the IDE Tooling   The Attachments should be removed from the context menu  The Attachments should be displayed as a table with detail  The  Generate Controls  should be renamed to  Create Control    Generate Control  should be the first entry in the list  Menu Entries should be grouped  The menu should have maximal 6 entries  as it is to big otherwise ,1
202175, KeyBindings  Feature request to Ctrl C Ctrl V, It is possible make a shortcut to copy multiple codes like for example  Ctrl C  1  aaaaaa Ctrl C  2  bbbbb Ctrl C  default Ctrl C  3  ddddd and paste in a different fileCtrl V  dafault Ctrl V  3  ddddd Ctrl V  1  aaaaaa Ctrl V  2  bbbbb  ,5
391153,AssociationOverride fails with two same named associations,  Entity Table name  TLG MAPMASTER  public class MapMaster implements Serializable  PortableObject          Embedded     AssociationOverrides           AssociationOverride name  expert   joinColumns  JoinColumn name    A EXPERT ID             AssociationOverride name  b expert   joinColumns  JoinColumn name    A B EXPERT ID             public EmbeddedA a      Embeddablepublic class EmbeddedA implements Serializable  PortableObject      public Expert expert     public EmbeddedB b      Embeddablepublic class EmbeddedB implements Serializable  PortableObject      public Expert expert     results in  Exception in thread  main  javax persistence PersistenceException  Exception  EclipseLink 28019   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions EntityManagerSetupExceptionException Description  Deployment of PersistenceUnit  coherence pu  failed  Close all factories for this PersistenceUnit Internal Exception  Exception  EclipseLink 0   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions IntegrityExceptionDescriptor Exceptions                                                           Exception  EclipseLink 48   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions DescriptorExceptionException Description  Multiple writable mappings exist for the field  TLG MAPMASTER EXPERT ID    Only one may be defined as writable  all others must be specified read only Mapping  org eclipse persistence mappings OneToOneMapping expert Descriptor  RelationalDescriptor oracle eclipselink coherence testing models trader EmbeddedA    gt   DatabaseTable TLG MAPMASTER   Runtime Exceptions                                                           java 616 java 596 java 186 java 220 java 257 java 331 java 318 java 98 Caused by  Exception  EclipseLink 28019   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions EntityManagerSetupExceptionException Description  Deployment of PersistenceUnit  coherence pu  failed  Close all factories for this PersistenceUnit Internal Exception  Exception  EclipseLink 0   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions IntegrityExceptionDescriptor Exceptions                                                           Exception  EclipseLink 48   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions DescriptorExceptionException Description  Multiple writable mappings exist for the field  TLG MAPMASTER EXPERT ID    Only one may be defined as writable  all others must be specified read only Mapping  org eclipse persistence mappings OneToOneMapping expert Descriptor  RelationalDescriptor oracle eclipselink coherence testing models trader EmbeddedA    gt   DatabaseTable TLG MAPMASTER   Runtime Exceptions                                                           java 229     8 moreCaused by  Exception  EclipseLink 0   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions IntegrityExceptionDescriptor Exceptions                                                           Exception  EclipseLink 48   Eclipse Persistence Services    VERSION   QUALIFIER    org eclipse persistence exceptions DescriptorExceptionException Description  Multiple writable mappings exist for the field  TLG MAPMASTER EXPERT ID    Only one may be defined as writable  all others must be specified read only Mapping  org eclipse persistence mappings OneToOneMapping expert Descriptor  RelationalDescriptor oracle eclipselink coherence testing models trader EmbeddedA    gt   DatabaseTable TLG MAPMASTER   Runtime Exceptions                                                           java 638 java 574 java 533 java 777 java 735 java 217 java 542     6 moreSimple workarounds 1  Move one  AssociationOverride from entity into EmbeddedA  AssociationOverride name  expert   joinColumns  JoinColumn name    A B EXPERT ID       public EmbeddedB b or alternatively2  Make reference names to be not equal to each other  Embeddablepublic class EmbeddedA implements Serializable  PortableObject      public Expert expert a public class EmbeddedB implements Serializable  PortableObject      public Expert expert b  ,2
543443,ID FOUE4, Version 4 0 5 I20170425 1700SVN Client org eclipse team svn connector svnkit18 6 0 4 I20161211 1700 SVN 1 9 0 SVNKit 1 8 14    r10627JVM Properties  java version 11 0 1  os arch x86 64  user language en  java runtime version 11 0 1 13 LTS  eclipse commands  os macosx  ws cocoa  arch x86 64  showsplash  launcher  Applications SpringToolSuite4 app Contents MacOS SpringToolSuite4  name SpringToolSuite4   launcher library  Applications SpringToolSuite4 app Contents MacOS     Eclipse plugins org eclipse equinox launcher cocoa macosx x86 64 1 1 900 v20180922 1751 eclipse 1801 so  startup  Applications SpringToolSuite4 app Contents MacOS     Eclipse plugins org eclipse equinox launcher 1 5 200 v20180922 1751 jar   launcher overrideVmargs  product org springframework boot ide branding sts4  keyring  Users hoyacom  eclipse keyring  vm  Library Java JavaVirtualMachines zulu 11 jdk Contents Home bin    lib server libjvm dylib   path separator    os version 10 14 2  file separator    java runtime name OpenJDK Runtime Environment  line separator    file encoding UTF 8  java vm info mixed mode  java vendor Azul Systems  Inc   user timezone Asia Seoul  os name Mac OS X  java vm name OpenJDK 64 Bit Server VM  java class version 55 0  user country GB java lang NullPointerExceptionjava lang NullPointerExceptionjava 239 java 152 java 323 java 273 java 187 java 3190 java 763 java 109 java 1 java 21 java 1235 java 294 java 1522 java 1535 java 1712 java 84 java 99 java 82 java 104 java 99 java 82 java 40 java 104 java 90 java 55 java 35 java 154 java 79 java 42 java 63  ,3
108047, Operations   Replace with     deletes  project   classpath, When you right click on a shared project and use  Replace with      thereplacement operation silently deletes the  project and  classpath files for theproject It seems thproject and classpath files are indeed source controlled  bad idea  in general   then theyprobably should be replaced  otherwise  if they aren t source controlled  theydefinitely should NOT be deleted I would propose adding a check when deleting files  if deleting a project s project or  classpath  maybe Eclipse should prompt the user with something akin to  Warning  you are about to delete one of your project s configuration files  Are you certain you wish to delete this file   ,5
195463,No completions provided for Ruby call when following line has arguments, Build ID  I20070625 1500Steps To Reproduce 1  Create an Empty Ruby Script2  Add the following contents  lt pre gt String new abc   String new  test  lt  pre gt 3  Place the cursor at the end of the first line4  Invoke completion  Ctrl Space    Note that no proposals are providedMore information Note  if you remove  test  from the second line  completion will work as expected As far as I can tell  this is caused by ASTUtils findMinimalNode   failing to resolve the CallExpression  instead returning the ModuleDeclaration   Further  it looks like the parser considers  abc   from the second line to be a continuation of the first line  ,1
89075, nls tooling  Externalize Strings modifies strings with octal escapes, The Externalize Strings dialog modifies the following string  when trying to ignore the string       11 5 1 1 1 3 2 0 1 40 16 5 4 0 1 1 1 0 1 24 The result is       t     NON NLS 1 OOPS  The code is some code generated by www antlr org  ,5
159852, DiagramEditor  DiagramDocumentEditor provides the same createOperationHistory   method as it s superclass,  ,3
89806, API  Add a  Team  quick diff that delegates to team provider s implementation, Currently quick diff providers are associated   Thismechanism is fine when there is only one team provider in use   When there aremultiple team providers in use in the workspace the user has to either jugglethe default value or manually switch the quick diff for each editor It would be really nice if there were one  team  quick diff provider that woulduse the quick diff thThis approach may be problematic if a provider has more than one quick diff  ,5
518595,ID MUP4C, Version 2 0 0 I20140609 1700SVN Client org eclipse team svn connector svnkit18 4 0 2 I20140528 1700 SVN 1 8 1 SVNKit 1 8 5    r10237 v20140319 1934JVM Properties  java runtime name Java TM  SE Runtime Environment  java runtime version 1 7 0 71 b14  java vendor Oracle Corporation  line separator    java class version 51 0  os name Windows 8 1  os arch amd64  user country BR  os version 6 3  eclipse commands  os win32  ws win32  arch x86 64  showsplash  launcher C  jbdevstudio62  studio jbdevstudio exe  name Jbdevstudio   launcher library C  jbdevstudio62  studio  plugins org eclipse equinox launcher win32 win32 x86 64 1 1 200 v20140116 2212 eclipse 1503 dll  startup C  jbdevstudio62  studio  plugins org eclipse equinox launcher 1 3 0 v20130327 1440 jar   launcher overrideVmargs  exitdata 2a20 6c  application org eclipse ui ide workbench  product com jboss jbds product product  vm C  Program Files Java jdk1 7 0 71 bin javaw exe   java version 1 7 0 71  osgi framework version 3 9 1 v20140110 1610  file separator    java vm info mixed mode  path separator    user timezone America Sao Paulo  user language pt  java vm name Java HotSpot TM  64 Bit Server VM  file encoding Cp1252 java io FileNotFoundException  C  svn HabWeb HML src main java com procergs det hab kgid kgid235 Kgid235BD java  O sistema n o pode encontrar o caminho especificado java io FileNotFoundException  C  svn HabWeb HML src main java com procergs det hab kgid kgid235 Kgid235BD java  O sistema n o pode encontrar o caminho especificado open Native Method java 221 java 171 java 62 java 82 java 40 java 104 java 90 java 81 java 57 java 479 java 132 java 1197 java 5109 java 5133 java 688 java 2775 java 624 java 280 java 159 java 277 java 158 java 845 java 843 java 786 java 70 java 773 java 772 java 658 java 325 java 866 java 42 java 49 java 175 java 864 java 1152 java 1 java 566 java 35 java 135 java 4145 java 3762 java 173 java 388 java 507 java 162 java 156 java 152 java 578 java 1246 java 249 java 246 java 307 java 84 java 1057 java 4170 java 3759 java 1113 java 332 java 997 java 140 java 611 java 332 java 567 java 150 java 124 java 196 java 110 java 79 java 354 java 181 invoke0 Native Method java 57 java 43 java 606 java 636 java 591 java 1450 java 1426  ,3
470191, Unit Test Failure  org eclipse emf facet aggregate tests internal CustomizationsCatalogViewTests testCustomizationsView, This test fail randomly with the folling error org eclipse swt SWTException  Failed to execute runnable  java lang AssertionError  The aggregate must be in the view java 4397 java 4312 java 196 java 150 java 4688 java 57 invoke0 Native Method java 62 java 43 java 497 java 47 java 12 java 44 java 17 java 271 java 70 java 50 java 238 java 63 java 236 java 53 java 229 java 309 java 127 java 26 java 238 java 63 java 236 java 53 java 229 java 309 java 127 java 26 java 238 java 63 java 236 java 53 java 229 java 309 java 50 java 38 java 467 java 683 java 390 java 62 java 47 java 745 Caused by  java lang AssertionError  The aggregate must be in the viewjava 88 java 41 java 621 java 70 java 59 java 35 java 135 java 4145 java 3762 java 1113 java 332 java 997 java 140 java 611 java 332 java 567 java 150 java 124 java 54 java 48 java 196 java 110 java 79 java 354 java 181 invoke0 Native Method java 62 java 43 java 497 java 636 java 591 java 1450 java 1426  ,1
185695, spell checking  Platform should provide a default spelling engine, At moment  JDT provides the engine a  it would nice  if I have also a spelling engine  if I don t use Java have JDT b  perhaps  instead of  default spelling engines  from each programming language plug in  like JDT   it would make more sense  the language specific spelling engines extend wrap the platforms default  ,5
400774,Exception when triggering refactoring in unrelated Java files, java lang reflect InvocationTargetExceptionjava 421 java 331 java 637 java 153 java 185 java 710 java 455 java 472 java 624 java 248 java 84 java 4136 java 1458 java 1481 java 1466 java 1271 java 3982 java 3621 java 825 java 801 java 187 java 70 java 202 java 122 java 38 java 62 java 284 java 203 java 275 java 251 java 498 java 119 java 499 java 508 java 169 java 468 java 786 java 885 java 76 java 84 java 4136 java 1458 java 1481 java 1466 java 1495 java 1491 java 2582 java 2371 java 600 java 1966 java 5497 objc msgSendSuper Native Method java 221 java 2102 java 2299 java 5559 objc msgSendSuper Native Method java 5004 java 5153 objc msgSend Native Method java 128 java 3618 java 2701 java 2665 java 2499 java 679 java 332 java 668 java 149 java 124 java 196 java 110 java 79 java 353 java 180 invoke0 Native Method java 57 java 43 java 483 java 629 java 584 java 1438 Caused by  org aspectj bridge AbortException  trouble in  public class org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange extends org eclipse ltk core refactoring Change   private final org eclipse ui ide undo ResourceDescription fResourceDescription  public void  lt init gt  org eclipse ui ide undo ResourceDescription                      ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 36                     INVOKESPECIAL org eclipse ltk core refactoring Change  lt init gt    V    constructor execution void org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  lt init gt  org eclipse ui ide undo ResourceDescription                      ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 37                     ALOAD 1        Lorg eclipse ui ide undo ResourceDescription  resourceDescription                    PUTFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription                     RETURN    line 38     constructor execution void org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  lt init gt  org eclipse ui ide undo ResourceDescription    end public void  lt init gt  org eclipse ui ide undo ResourceDescription   public void initializeValidationData org eclipse core runtime IProgressMonitor      method execution void org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange initializeValidationData org eclipse core runtime IProgressMonitor                      RETURN    line 43     method execution void org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange initializeValidationData org eclipse core runtime IProgressMonitor    end public void initializeValidationData org eclipse core runtime IProgressMonitor   public Object getModifiedElement       method execution java lang Object org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange getModifiedElement                       ACONST NULL    line 47                     ARETURN    method execution java lang Object org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange getModifiedElement     end public Object getModifiedElement    public String getName       method execution java lang String org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange getName                       GETSTATIC org eclipse jdt internal corext refactoring RefactoringCoreMessages UndoDeleteResourceChange change name Ljava lang String     line 52                     ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this                    GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription       method call java lang String org eclipse ui ide undo ResourceDescription getName                       INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription getName   Ljava lang String       method call java lang String org eclipse ui ide undo ResourceDescription getName         method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String                      INVOKESTATIC org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName  Ljava lang String  Ljava lang String       method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String        method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object                      INVOKESTATIC org eclipse jdt internal corext util Messages format  Ljava lang String Ljava lang Object  Ljava lang String       method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object                      ARETURN    method execution java lang String org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange getName     end public String getName    public org eclipse ltk core refactoring RefactoringStatus isValid org eclipse core runtime IProgressMonitor  throws org eclipse core runtime CoreException  org eclipse core runtime OperationCanceledException     method execution org eclipse ltk core refactoring RefactoringStatus org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange isValid org eclipse core runtime IProgressMonitor                      ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 57                     GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription       method call boolean org eclipse ui ide undo ResourceDescription isValid                       INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription isValid   Z      method call boolean org eclipse ui ide undo ResourceDescription isValid                       IFNE L0                    GETSTATIC org eclipse jdt internal corext refactoring RefactoringCoreMessages UndoDeleteResourceChange cannot restore Ljava lang String     line 60                     ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 61                     GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription       method call java lang String org eclipse ui ide undo ResourceDescription getName                       INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription getName   Ljava lang String       method call java lang String org eclipse ui ide undo ResourceDescription getName         method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String                      INVOKESTATIC org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName  Ljava lang String  Ljava lang String       method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String        method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object                      INVOKESTATIC org eclipse jdt internal corext util Messages format  Ljava lang String Ljava lang Object  Ljava lang String     line 59       method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object        method call org eclipse ltk core refactoring RefactoringStatus org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus java lang String                      INVOKESTATIC org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus  Ljava lang String  Lorg eclipse ltk core refactoring RefactoringStatus     line 58       method call org eclipse ltk core refactoring RefactoringStatus org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus java lang String                      ARETURN                L0  ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 64                     GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription                     ICONST 1      method call boolean org eclipse ui ide undo ResourceDescription verifyExistence boolean                      INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription verifyExistence  Z Z      method call boolean org eclipse ui ide undo ResourceDescription verifyExistence boolean                      IFEQ L1                    GETSTATIC org eclipse jdt internal corext refactoring RefactoringCoreMessages UndoDeleteResourceChange already exists Ljava lang String     line 67                     ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 68                     GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription       method call java lang String org eclipse ui ide undo ResourceDescription getName                       INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription getName   Ljava lang String       method call java lang String org eclipse ui ide undo ResourceDescription getName         method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String                      INVOKESTATIC org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName  Ljava lang String  Ljava lang String       method call java lang String org eclipse jdt internal ui viewsupport BasicElementLabels getResourceName java lang String        method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object                      INVOKESTATIC org eclipse jdt internal corext util Messages format  Ljava lang String Ljava lang Object  Ljava lang String     line 66       method call java lang String org eclipse jdt internal corext util Messages format java lang String  java lang Object        method call org eclipse ltk core refactoring RefactoringStatus org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus java lang String                      INVOKESTATIC org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus  Ljava lang String  Lorg eclipse ltk core refactoring RefactoringStatus     line 65       method call org eclipse ltk core refactoring RefactoringStatus org eclipse ltk core refactoring RefactoringStatus createFatalErrorStatus java lang String                      ARETURN                L1  NEW org eclipse ltk core refactoring RefactoringStatus    line 71                     DUP      constructor call void org eclipse ltk core refactoring RefactoringStatus  lt init gt                        INVOKESPECIAL org eclipse ltk core refactoring RefactoringStatus  lt init gt    V      constructor call void org eclipse ltk core refactoring RefactoringStatus  lt init gt                        ARETURN    method execution org eclipse ltk core refactoring RefactoringStatus org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange isValid org eclipse core runtime IProgressMonitor    end public org eclipse ltk core refactoring RefactoringStatus isValid org eclipse core runtime IProgressMonitor  throws org eclipse core runtime CoreException  org eclipse core runtime OperationCanceledException  public org eclipse ltk core refactoring Change perform org eclipse core runtime IProgressMonitor  throws org eclipse core runtime CoreException     method execution org eclipse ltk core refactoring Change org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange perform org eclipse core runtime IProgressMonitor                      ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this    line 76                     GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription                     ALOAD 1        Lorg eclipse core runtime IProgressMonitor  pm      method call org eclipse core resources IResource org eclipse ui ide undo ResourceDescription createResource org eclipse core runtime IProgressMonitor                      INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription createResource  Lorg eclipse core runtime IProgressMonitor  Lorg eclipse core resources IResource       method call org eclipse core resources IResource org eclipse ui ide undo ResourceDescription createResource org eclipse core runtime IProgressMonitor                      ASTORE 2                    ALOAD 2        Lorg eclipse core resources IResource  created    line 77                     ICONST 2                    NEW org eclipse core runtime SubProgressMonitor                    DUP                    ALOAD 1        Lorg eclipse core runtime IProgressMonitor  pm                    ICONST 1      constructor call void org eclipse core runtime SubProgressMonitor  lt init gt  org eclipse core runtime IProgressMonitor  int                      INVOKESPECIAL org eclipse core runtime SubProgressMonitor  lt init gt   Lorg eclipse core runtime IProgressMonitor I V      constructor call void org eclipse core runtime SubProgressMonitor  lt init gt  org eclipse core runtime IProgressMonitor  int        method call void org eclipse core resources IResource refreshLocal int  org eclipse core runtime IProgressMonitor                      INVOKEINTERFACE org eclipse core resources IResource refreshLocal  ILorg eclipse core runtime IProgressMonitor  V      method call void org eclipse core resources IResource refreshLocal int  org eclipse core runtime IProgressMonitor                      NEW org eclipse ltk core refactoring resource DeleteResourceChange    line 78                     DUP                    ALOAD 2        Lorg eclipse core resources IResource  created      method call org eclipse core runtime IPath org eclipse core resources IResource getFullPath                       INVOKEINTERFACE org eclipse core resources IResource getFullPath   Lorg eclipse core runtime IPath       method call org eclipse core runtime IPath org eclipse core resources IResource getFullPath                       ICONST 1      constructor call void org eclipse ltk core refactoring resource DeleteResourceChange  lt init gt  org eclipse core runtime IPath  boolean                      INVOKESPECIAL org eclipse ltk core refactoring resource DeleteResourceChange  lt init gt   Lorg eclipse core runtime IPath Z V      constructor call void org eclipse ltk core refactoring resource DeleteResourceChange  lt init gt  org eclipse core runtime IPath  boolean                      ARETURN    method execution org eclipse ltk core refactoring Change org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange perform org eclipse core runtime IProgressMonitor    end public org eclipse ltk core refactoring Change perform org eclipse core runtime IProgressMonitor  throws org eclipse core runtime CoreException  public String toString       method execution java lang String org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange toString                       NEW java lang StringBuilder    line 83                     DUP                    LDC  Remove        constructor call void java lang StringBuilder  lt init gt  java lang String                      INVOKESPECIAL java lang StringBuilder  lt init gt   Ljava lang String  V      constructor call void java lang StringBuilder  lt init gt  java lang String                      ALOAD 0        Lorg eclipse jdt internal corext refactoring changes UndoDeleteResourceChange  this                    GETFIELD org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange fResourceDescription Lorg eclipse ui ide undo ResourceDescription       method call java lang String org eclipse ui ide undo ResourceDescription getName                       INVOKEVIRTUAL org eclipse ui ide undo ResourceDescription getName   Ljava lang String       method call java lang String org eclipse ui ide undo ResourceDescription getName         method call java lang StringBuilder java lang StringBuilder append java lang String                      INVOKEVIRTUAL java lang StringBuilder append  Ljava lang String  Ljava lang StringBuilder       method call java lang StringBuilder java lang StringBuilder append java lang String                      INVOKEVIRTUAL java lang StringBuilder toString   Ljava lang String                     ARETURN    method execution java lang String org eclipse jdt internal corext refactoring changes UndoDeleteResourceChange toString     end public String toString  end public class org eclipse jdt internal corext refactoring changes UndoDeleteResourceChangejava 47 java 737 java 682 java 1699 java 1618 java 1379 java 1173 java 467 java 318 weaveClass Unknown Source preProcess Unknown Source weaveClass Unknown Source processClass Unknown Source java 600 java 568 java 492 java 465 java 216 java 395 java 464 java 421 java 412 java 107 java 356 java 213 java 172 java 97 java 273 java 224 java 85 java 121 java 209 java 2344 java 87 java 121 Root exception org aspectj apache bcel classfile ClassFormatException  File   java lang CharSequence   Invalid byte tag in constant pool  18java 192 java 131 java 323 java 402 java 376 java 111 java 461 java 305 java 218 java 266 java 624 java 548 java 399 java 199 java 153 java 124 java 137 java 51 java 137 java 51 java 137 java 51 java 137 java 51 java 137 java 113 java 109 java 146 java 3125 java 3073 java 2774 java 2552 java 473 java 99 java 1674 java 1618 java 1379 java 1173 java 467 java 318 weaveClass Unknown Source preProcess Unknown Source weaveClass Unknown Source processClass Unknown Source java 600 java 568 java 492 java 465 java 216 java 395 java 464 java 421 java 412 java 107 java 356 java 213 java 172 java 97 java 273 java 224 java 85 java 121 java 209 java 2344 java 87 java 121  ,3
479325,IE11 click in Table that is inside ScrolledComposite jumps display, If you have a Table within a chain of FullScreen Shell  ScrolledComposite and Composite  with minimum size of the ScrolledCompisite larger than the browser s  IE11  height  the display appears to  jump  when the Table is first clicked if the ScrolledComposite is not We don t see the problem in other browsers   only noticed it in IE11 Here is a simple snippet to reproduce the  jump  effect Simply start the snippet  and before clicking on the Table  scroll the ScrolledComposite down a bit  then click on the Table   you ll notice a brief flicker in the display  which looks like it scrolls to the top of the ScrolledComposite  then immediately back down to the correct position  Very odd  and rather off putting  although it doesn t cause a problem as such  it is just unpleasant for the user    DEMONSTRATES TABLE  jump  with IE11   package bug snippet import org eclipse swt SWT import org eclipse swt custom ScrolledComposite import org eclipse swt graphics Color import org eclipse swt graphics RGB import org eclipse swt layout FormAttachment import org eclipse swt layout FormData import org eclipse swt layout FormLayout import org eclipse swt widgets Composite import org eclipse swt widgets Display import org eclipse swt widgets Shell import org eclipse swt widgets Table import org eclipse swt widgets TableColumn import org eclipse swt widgets TableItem public class Bugsy  private Display display private Shell shell private static Table tab private static TableColumn col private static ScrolledComposite sComp private static Composite innerComp public void begin    System out println  BugSnippy Starting         create the Shelldisplay   new Display   shell   new Shell display  SWT TITLE SWT CLOSE SWT RESIZE  shell setText  Shell   shell setFullScreen true  shell setBackground new Color null  new RGB 255 192 255    FormLayout layout   new FormLayout   shell setLayout layout  FormData fd   new FormData      create the scrolled compositesComp   new ScrolledComposite shell  SWT BORDER SWT V SCROLL SWT H SCROLL  innerComp   new Composite sComp  SWT BORDER  sComp setData innerComp  sComp setContent innerComp  sComp setMinSize 100  1000  sComp setExpandHorizontal true  sComp setExpandVertical true  layout   new FormLayout   sComp setLayout layout  fd   new FormData   fd left   new FormAttachment 0  5  fd top   new FormAttachment 0  5  fd right   new FormAttachment 100  5  fd bottom   new FormAttachment 100  5  sComp setLayoutData fd  layout   new FormLayout   innerComp setLayout layout  fd   new FormData   fd left   new FormAttachment 0  5  fd top   new FormAttachment 0  5  fd right   new FormAttachment 100  5  fd height   2000 innerComp setLayoutData fd  sComp setBackground new Color null  new RGB 127 255 127    innerComp setBackground new Color null  new RGB 127 127 255      create the tabletab   new Table innerComp  SWT H SCROLL SWT FULL SELECTION  col   new TableColumn tab  SWT NONE    col setResizable true  col setWidth 700  col setText  My Column   col   new TableColumn tab  SWT NONE    col setResizable true  col setWidth 500  col setText  My 2nd Column     add some data to the tableString   tableData   new String 2     2 columnsfor  int i   0  i  lt  250  i     tableData 0     My Value     i tableData 1     Wonderful     i 10 TableItem tableItem   new TableItem tab  SWT None  0  tableItem setText tableData     set table s positionfd   new FormData   fd left   new FormAttachment 0  20  fd top   new FormAttachment 0  20  fd right   new FormAttachment 100  20  fd bottom   new FormAttachment 100  20  tab setLayoutData fd  shell open   System out println  BugSnippy Done       ,4
