186315, efs  RSE EFS provider URIs should support disambiguation of multiple connections to the same host, In RSEFileSystem getConnectionFor   the RSE EFS Provider does         con getHostName  Note thEG an ftp connection to dev eclipse org returns some completely different file system than an SSH connection to the same host  Also  hosts which do not use TCP IP can have the host address empty I think it would be better to do con getHostAlias   since this is known to exist and be unique  It is a more understandable  cleaner solution to explicitly reference a particular connection by name  This would also make the code belowif  isConnected  unnecessary since there can only be one such connectionwith the given name An alternative would be to do URIs like this rse   129 81 18 123 path to file txt connection FTP 20onlyrse   129 81 18 123 path to file txt subsystem Sftp 20filesputting the address into the URI s host field and the connection alias as an optional addition such th ,2
199377, formatting  Make xml beautifier usable from outside, It would be really very helpful to use the xml beautifier from another application or an other bundle in eclipse As far as i have seen If possible  please make the xml beautifier usable with as less dependencies as possible ,2
519266,Tooling not working unless page is refreshed,  2  click on app js 3  drill into public js main js4  BUG  there are tons of warning5  Refresh the page6  the warnings go away ,2
347558,Investigate why SaveableCompareEditorInput handleDispose   method is called multiple times, I got this in 3 7RC3   Eclipse SDK3 7 0 I20110526 1708org eclipse sdk idejava lang IllegalArgumentExceptionjava 155 java 124 java 209 java 578 java 123 java 84 java 1258 java 1282 java 1263 java 1080 java 3475 java 1294 java 1083 java 3475 java 1294 java 1083 java 3475 java 1294 java 1083 java 3475 java 1294 java 1083 java 3475 java 462 java 180 java 681 java 1797 java 1501 java 1485 java 1459 java 1514 java 61 java 537 java 206 java 120 java 83 java 269 java 278 java 1 java 71 java 631 java 206 java 1598 java 261 java 84 java 1258 java 3586 java 3207 java 2696 java 2660 java 2494 java 674 java 332 java 667 java 149 java 123 java 196 java 110 java 79 java 344 java 179 invoke0 Native Method java 39 java 25 java 597 java 622 java 577 java 1410 java 1386  ,2
360468,Improve  Open Resource  dialog filtering sort order,  This probably does not belong in JDT  but I m not sure what the platform product name is  sorry The  Open Resource  dialog  Ctrl Cmd Shift R  should sort classes with fewer capital letters earlier than those with more For instance  I have two files ConstantStringMap javaConstString javaCurrently  they sort in the above order   This means I  must  leave the home row and arrow down to get to the ConstString file   If they sorted in the opposite order  one could type  CSM  or  ConstStrM  to eliminate the ConstString item from the list  and hit  lt enter gt  directly from the input field   The camel caps matching already significantly improves opening resources with long names   The UI s current behavior of preferring longer names limits its utility for short resources    Configuration Details   Product  Eclipse SDK 3 7 1 v201109091335  org eclipse sdk ide Installed Features  org eclipse jdt 3 7 1 r371 v20110810 0800 7z8gFcoFMLfTabvKsR5Qm9rBGEBK ,2
179578, EditorMgmt  OpenMultipleEditorTest testOpenMultipleEditors  running, org eclipse ui tests performance OpenMultipleEditorTest testOpenMultipleEditors  is running 30  slower since the first build of 3 3 See  ,2
320255,Provide API to obtain image paths, Sometimes  LCAs need to pass an image path to the client  Currently  this path can only be obtained using internal API  ResourceFactory getImagePath   There should be an API method to provide image paths for custom widget LCAs As an example  see the LCAs in the rap ui forms plug in  ,2
470293, Slider  setValues with same minimum and maximum causes javascript error, Environment  Firefox 38 0 5 IE 11 0 9600 17843 on Win7The bug occurs using RAP 3 0 RC2Steps to reproduce   create a org eclipse swt widgets Slider  call setValues   with minimum    maximum and thumb  gt  maximum  render it  gt  Javascript error occurredExpected Regardless whether or not this is a reasonable use case  thumb greater than maximum should never cause a javascript error which ends in an client crash Here is a snippet to reproduce public class Snippet implements EntryPoint     Override  public int createUI        Display display   new Display       Shell shell   new Shell display  SWT TITLE      shell setLayout new GridLayout        Slider slider   new Slider shell  SWT HORIZONTAL      slider setValues 100  100  100  101  1  10      slider setLayoutData new GridData SWT FILL  SWT FILL  true  false  1  1       shell layout       shell open       return 0      ,2
230503,Execution of LPG generator complains about  include directory option on Linux, Here s an error message thApparently the leading dash is lost somewhere before the commandline is constructed Severity and DescriptionPathResourceLocationCreation TimeIdOption    include directory   home jurgenv  eclipse org eclipse sdk ide updates eclipse plugins lpg runtime 2 0 7 templates     is missing preceding    org eclipse imp xform src org eclipse imp xform pattern parserASTPatternParser gline 11191614730976120256 ,2
237158,Provide Performance TestCase, Eike  do you want to me to start a new project for that or I can go in the current test project   Maybe by adding a new package org eclipse emf cdo tests performanceBasically here the first test I will do   X  10 000 Basic Description  This test will tell us the optimal performance of inserting objects and to retrieved them  Test1  Insert X simple objects of the same type  Get X objects of the same type Test2  Insert X simple objects of the same type  Access X 100 objects randomly ChainingDescription  This test will tell us if it takes time to retrieved objects in the database  By crawling many relationship the database will not be able to fetch all objects   Insert X objects linked list    Crawl the linked list of X objectsDescription  Again  some database will fetch too much objects  TO evaluate the cost of such practices  we will not fetch them   Insert a linked list of X elements  Also each of them wll have a list of Y elements   Crawl the linked list of X elements with only accessing the first element This is really basic stuff   but I believe we will be able to optimize at many places   Let me know if you have others ideas  I have many others but I need to start somewhere  Since I already did them for another project    I will be refactoring them  ,2
256856,Support model evolution, As the topic  model evolution   or more exact  automatic data migration  pops up from time to time I think we should start discussion about wh Vik pointed us to  COPE   Coupled Evolution of Metamodels and Models  COPE is an interesting first step to look at  But in the long term I d like to see an approach thHere are some points to consider 1  Would COPE be able to help us 2  Should there be a new protocol  signals  to implement API like CDOSessionPackageManager  evolvePackage String oldURI  EPackage newPackage  CDODataMigrationRules rules   3  Should these data migration rules operate on the CDORevision level or on back end concepts level 4  What about on demand migration per instance  as opposed to one huge migration process for the whole repository   ,2
208185, terminal   serial  terminal can hang the UI when text is entered while the backend side is not reading characters,   connect to a pseudo terminal  the other side is not yet connected   type some characters  gt  UI blocks ,2
379233,Manifest generation seems to be inactive,   and then added code which referenced another bundle s packages into the source code of the activator  The bundle was redeployed to the server and correctly threw a CNFE for one of the referenced classes I then went to the test bundle Overview tab and ticked checked  Automatically update MANIFEST MF file in background   The manifest was not updated to include the missing dependencies  I then clicked  Update MANIFEST MF  on the Overview tab and no changes were made to the manifest As a workaround  I added the necessary package imports by hand using the MANIFEST MF tab   Virgo reported   lt DE0701E gt  Cannot determine the artifact identity of the file         but th  ,2
243264,Reconsider feature definitions, There s a number of improvements in feature definitions to consider in 3 1     such as to greatly simplify those  delivered  in final products  e g  no gre Especially  we need to learn more about  installable units  to see if there s any differences for P2 th ,2
417343,Migrate to latest EMF Compare,  ,2
119248, RulersGrid  Snap to Grid should allow snapping from any side, It seems that Snap only snaps to left or top grid lines but not to rightor bottom grid lines  It is nice if I can snap to any side of the grid ,2
294099,Add and Remove Projects window does not comply with Eclipse IBM UI guidelines, User Agent        Mozilla 5 0  Windows  U  Windows NT 5 1  en US  rv 1 9 0 15  Gecko 2009101601 Firefox 3 0 15Build Identifier  Please see the screen capture with the revisions Reproducible  Always ,2
343751, Run on Server  launch shortcut shows up everywhere, proposed fixSteps 1  install latest JSDT feature 2  start new workspace  or an existing one 3  open a Java class or Ant build file4  Right click  gt  Run As  gt 5  notice the  Run on Server  launch shortcut is there even though it does not apply The cause is because the server tools bundles are not loaded and the launch shortcut enablment code defaults to  true  in this case   showing the launch shortcut You should probably start using the newly available variables to prevent the launch shortcut from showing up when the bundle is not loaded  See  ,2
182846,Provide enclosing method in WeaveInfo messages, Currently  the weave info shows the enclosing class name  the line number  and the aspect used for a particular join point  It would be useful to know the enclosing method name  especially for applications using AspectJ to do things th ,2
287176,Provide autoformatting for remote source code, Often  when debugging JS remote source code  it s stripped of all whitespaces and hard to read Debugger could provide an option to auto formIt can be done two ways 1  formatting source code  before  it s loaded by XULRunner2  form ,2
289316,Move JavaScript Debugging into separate feature from Mozilla IDE feature, Splitting those two main parts of Mozilla IDE feature will make it possible to install one or other part  whatever user prefers They are already quite independent from each other in terms of code  Only common part seems to be SourceLocator  ,2
496611,Improve validation and error reporting for non executable Processes, process 1 bpmnI think there is a problem with the validation of BPMN models Attached I give an example of a very simple BPMN model containing a intermediate message catch event  process 1 bpmn   The BPMN2 modeller plugin indicates an error  Intermediate Catch Event 1 has no Message definition I don t think thI saw th0 Validation When I disable this all validations are disabled  This is great    But now also useful validations like a wrong sequence flow from a catch event are ignored  This validation is very useful in general because this indicates a general  runtime independent  model error   see example  process 2 bpmn  Can we split the validation rules in runtime specific and runtime independent rule  ,2
465206,Import Existing Projects should warn when project name is overridden, PRECONDITION    checked out project Yang  in svn subfolder is YangModel but in  project file the name is Yang  into empty folder named FFF   gt  FFF YangModel  checked out project is checked out into folder YangModel  folder YangModel contains after checkout the file  project   project file contains this content  lt  xml version  1 0  encoding  UTF 8   gt  lt projectDescription gt  lt name gt Yang lt  name gt  lt comment gt  lt  comment gt  lt projects gt  lt  projects gt  lt buildSpec gt  lt buildCommand gt  lt name gt org eclipse jdt core javabuilder lt  name gt  lt arguments gt  lt  arguments gt  lt  buildCommand gt  lt  buildSpec gt  lt natures gt  lt nature gt org eclipse jdt core javanature lt  nature gt  lt  natures gt  lt  projectDescription gt   FFF was not workspace before and only contains fresh checked out project folderACTION   Eclipse with FFF as worpspace  Menu File  gt Import  gt General  gt Existing Projects into Workspace   gt  Browse  select in folder search dialog the folder name FFF  workspace folder   click okEXPECTATION   Projects list contains project called YangOBSERVATION   project list contains project called YangModel  as folder name RESULTING PROBLEM   Because in Keppler it was working correct  users in Keppler and Luna can not work together when folder name and project name are different  Every svn checkin the  classpath files of other projects inside same workspace FFF has another project dependency  In Keppler the project dependency is called  Yang   as project name of Yang project in  project file  and in Luna  YangModel   as folder name of project Yang   So Keppler and Luna User  are checking in every times a changed  classpath for dependend projects  lt classpathentry combineaccessrules  false  kind  src  path   Yang   gt versus lt classpathentry combineaccessrules  false  kind  src  path   YangModel   gt Probably similar bug report   ,2
240394,workspace file locking and other issues with JSF tag introspection, We are using WTP 3 0 in an adopter product and have discovered major problems with the introspection code for JSF tags   The main issue is file locking of all jars in  WEB INF lib  which prevents refactoring or deletion of the project s  for the entire workbench session   This appears to be an issue with the way JEM is being used to instantiate classes from inside project jars which results in unclosed file handles until the Eclipse JVM process is terminated Furthermore  after classes are loaded  and the jars therefore locked  there are a substantial number of uncaught exceptions appearing in the error log regarding missing fields methods and also problems instantiating component classes in some cases Steps to reproduce  Create a new dynamic web project with the JSF facet  either 1 1 or 1 2  Add any JSF jar file to  WEB INF lib in this project   I used the MyFaces Tomahawk library jar to demonstrate these problems  Open the Tag Registry view Open up the tree in this view and find the taglib URI of the library just added  ex      Now open the node for that taglib URI and introspecting kicks inFirst  the locking issue   This is a trace of the file access that touched the tomahawk jar     sun misc URLClassPath JarLoader access 700 URLClassPath java 646     sun misc URLClassPath JarLoader 1 run URLClassPath java 715     java security AccessController doPrivileged AccessController java 251     sun misc URLClassPath JarLoader ensureOpen URLClassPath java 707     sun misc URLClassPath JarLoader  lt init gt  URLClassPath java 691     sun misc URLClassPath 3 run URLClassPath java 439     java security AccessController doPrivileged AccessController java 251     sun misc URLClassPath getLoader URLClassPath java 428     sun misc URLClassPath getLoader URLClassPath java 401     sun misc URLClassPath getResource URLClassPath java 258     java net URLClassLoader ClassFinder run URLClassLoader java 890     java security AccessController doPrivileged AccessController java 284     java net URLClassLoader findClass URLClassLoader java 414     org eclipse jem internal proxy ide IDEProxyFactoryRegistry IDESpecialClassLoader findClass IDEProxyFactoryRegistry java 79     java lang ClassLoader loadClass ClassLoader java 643     java lang ClassLoader loadClass ClassLoader java 609     org eclipse jem internal proxy ide IDEProxyFactoryRegistry loadClass IDEProxyFactoryRegistry java 145     org eclipse jem internal proxy ide IDEStandardBeanTypeProxyFactory getBeanTypeProxy IDEStandardBeanTypeProxyFactory java 212     org eclipse jst jsf designtime internal view model jsp analyzer TagAnalyzer findComponentType TagAnalyzer java 155     org eclipse jst jsf designtime internal view model jsp analyzer TagAnalyzer createComponentTagElement TagAnalyzer java 638     org eclipse jst jsf designtime internal view model jsp analyzer TagAnalyzer createTLDTagElement TagAnalyzer java 570     org eclipse jst jsf designtime internal view model jsp TagIntrospectingStrategy resolve TagIntrospectingStrategy java 61     org eclipse jst jsf designtime internal view model jsp JSPTagResolvingStrategy resolve JSPTagResolvingStrategy java 1     org eclipse jst jsf designtime internal view model jsp AbstractTagResolvingStrategy perform AbstractTagResolvingStrategy java 42     org eclipse jst jsf designtime internal view model jsp AbstractTagResolvingStrategy perform AbstractTagResolvingStrategy java 1     org eclipse jst jsf common internal strategy StrategyComposite perform StrategyComposite java 43     org eclipse jst jsf designtime internal view model jsp CompositeTagResolvingStrategy resolve CompositeTagResolvingStrategy java 63     org eclipse jst jsf designtime internal view model jsp TLDNamespace DocumentTLDNamespaceData createTagElement TLDNamespace java 162     org eclipse jst jsf designtime internal view model jsp TLDNamespace DocumentTLDNamespaceData getViewElement TLDNamespace java 206     org eclipse jst jsf designtime internal view model jsp TLDNamespace DocumentTLDNamespaceData getAllViewElements TLDNamespace java 188     org eclipse jst jsf designtime internal view model jsp TLDNamespace getViewElements TLDNamespace java 84     org eclipse jst jsf ui internal tagregistry TaglibContentProvider 1 run TaglibContentProvider java 168     org eclipse core internal jobs Worker run Worker java 55 I remember from earlier work th  I don t know if JEM has another way of accessing workspace classes but I did notice some comments in the  ide  package like this one in IDEProxyFactoryRegistry       This implementation runs the Beans inside the Eclipse IDE   It should only be used by plugins that can guarantee their their beans do   not change during the lifetime of the IDE and can run at the same JDK level   that the Eclipse IDE is running   ThSecond  after the classes have been loaded there are additional problems with the type introspection process th  For example java lang NoSuchMethodException  org apache myfaces custom regexprvalidator ValidateRegExprTag createValidator  java 67 java 283 java 825 java 99 java 120 java 150 java 460 java 382 java 703 java 597 java 61 java 1 java 42 java 1 java 43 java 63 java 162 java 206 java 188 java 84 java 168 java 55 andjava lang NoSuchFieldException  VALIDATOR IDgetDeclaredFieldImpl Native Method java 510 java 284 java 257 java 234 java 445 java 404 java 703 java 597 java 61 java 1 java 42 java 1 java 43 java 63 java 162 java 206 java 188 java 84 java 168 java 55 andjava lang NoSuchFieldException   validatorIdgetDeclaredFieldImpl Native Method java 510 java 284 java 257 java 234 java 445 java 395 java 703 java 597 java 61 java 1 java 42 java 1 java 43 java 63 java 162 java 206 java 188 java 84 java 168 java 55 andjava lang NullPointerException lt init gt  Unknown Source newInstanceImpl Native Method newInstance Unknown Source createBeanProxy Unknown Source newInstance Unknown Source init Unknown Source getComponent Unknown Source createComponentTagElement Unknown Source createTLDTagElement Unknown Source resolve Unknown Source resolve Unknown Source perform Unknown Source perform Unknown Source perform Unknown Source resolve Unknown Source createTagElement Unknown Source getViewElement Unknown Source getViewElement Unknown Source findTagElement Unknown Source findTagElement Unknown Source createFromElement Unknown Source mapToViewObject Unknown Source recurseDOMModel Unknown Source recurseDOMModel Unknown Source recurseDOMModel Unknown Source recurseDOMModel Unknown Source recurseDOMModel Unknown Source buildComponentTree Unknown Source createComponentTree Unknown Source internalCreateView Unknown Source createView Unknown Source updateViewRoot Unknown Source maybeAddAlternativeTypes Unknown Source validateELExpression Unknown Source checkIfELAndValidate Unknown Source access 0 Unknown Source run Unknown Source run Unknown Source validateAttributeValue Unknown Source validate Unknown Source validateTag Unknown Source validateRegions Unknown Source validateView Unknown Source validateFile Unknown Source validate Unknown Source validateInJob Unknown Source run Unknown Source run Unknown Source These exceptions are a secondary issue but there are quite a lot of them for even a modest JSF tag library so there needs to be better error handling around the introspection process Note th ,2
460734,Provide better help regarding the content of the committer election merit statement, Committer elections require a statement of merit  We should provide more help for nominators to make sure thIdeally  a nomination s statement of merit will list a handful of contributions  with links  made by the nominee  Rationalization thThere is some discussion on  ,2
247891,Consider having all  remote  server adapers, Or   If we can not convince the various  server teams  to host them  we could have our own eclipse org site only for continuity of legacy adapters  ,2
468971,Provide list of available ExtensionPoints for Extension Wizard, New page to be added in the Extension Definition Wizard  where the user can select one of the available Extension Points during creation of new Extension Definition    transferred from  ,2
241545, plan  Ensure replacement of all UM provided functionality, We need to go over all the functionalities thHere are a few things known to be missing or to be verified    About dialog   BundleGroupProvider   Initialization of the user config area in shared mode ,2
221409,Identifying definition content type fails when WTP is installed, When you have the WTP project installed  our content type checker fails to identify a  definition  type  because WTP has its own content type for XSD files   I guess we need to introspect the contents of the schema to determine whether it s SML or just plain XML Here s the stack trace of the failed JUnit junit framework AssertionFailedError  The file does not have the correct content type expected  lt org eclipse cosmos rm validation definitionContentType gt  but was  lt org eclipse wst xsd core xsdsource gt java 47 java 280 java 64 java 106 java 90 invoke0 Native Method java 64 java 43 java 615 java 164 java 130 java 106 java 124 java 109 java 120 java 172 java 230 java 457 java 225 java 425 java 338 java 504 java 1 java 39 java 55  ,2
317991,JMX  initializeIdentityMap className  requires unset EMPTY STRING input validation handler to avoid ClassNotFoundException,   we need to warn on or introduce an input validation handler when there is no user imput from the MBean jconsole http UI  outside of any management UI wrapper around the bean   this is likely a problem with the other functions that accept inputsourceObject    id 460  RunTimeServices    public synchronized void initializeIdentityMap String className  throws ClassNotFoundException  Daemon Thread  http 127 0 0 1 8080 2   Suspended  breakpoint at line 437 in ConversionManager  JPAConversionManager ConversionManager  convertObjectToClass Object  line  437JPAConversionManager ConversionManager  convertObject Object  Class  line  141MBeanJBossRuntimeServices JBossRuntimeServices  initializeIdentityMap String  line  1274NativeMethodAccessorImpl invoke0 Method  Object  Object    line  not available  native method NativeMethodAccessorImpl invoke Object  Object    line  39DelegatingMethodAccessorImpl invoke Object  Object    line  25Method invoke Object  Object     line  597ReflectedDispatcher invoke Invocation  line  157Invocation dispatch   line  96Invocation invoke   line  88XMBean AbstractMBeanInvoker  invoke String  Object    String    line  264MBeanServerImpl invoke ObjectName  String  Object    String    line  668Server invokeOpByName String  String  String    String    line  258Server invokeOp String  int  String    line  223HtmlAdaptorServlet 3 run   line  380HtmlAdaptorServlet 3 run   line  377AccessController doPrivileged PrivilegedExceptionAction lt T gt   line  not available  native method HtmlAdaptorServlet invokeOp String  int  String    line  376HtmlAdaptorServlet invokeOp HttpServletRequest  HttpServletResponse  line  287HtmlAdaptorServlet processRequest HttpServletRequest  HttpServletResponse  line  104HtmlAdaptorServlet doPost HttpServletRequest  HttpServletResponse  line  86HtmlAdaptorServlet HttpServlet  service HttpServletRequest  HttpServletResponse  line  637HtmlAdaptorServlet HttpServlet  service ServletRequest  ServletResponse  line  717ApplicationFilterChain internalDoFilter ServletRequest  ServletResponse  line  290ApplicationFilterChain doFilter ServletRequest  ServletResponse  line  206ReplyHeaderFilter doFilter ServletRequest  ServletResponse  FilterChain  line  96ApplicationFilterChain internalDoFilter ServletRequest  ServletResponse  line  235ApplicationFilterChain doFilter ServletRequest  ServletResponse  line  206StandardWrapperValve invoke Request  Response  line  235StandardContextValve invoke Request  Response  line  191SecurityAssociationValve invoke Request  Response  line  190BasicAuthenticator AuthenticatorBase  invoke Request  Response  line  525JaccContextValve invoke Request  Response  line  92SecurityContextEstablishmentValve process Request  Response  HttpEvent  line  126SecurityContextEstablishmentValve invoke Request  Response  line  70StandardHostValve invoke Request  Response  line  127ErrorReportValve invoke Request  Response  line  102CachedConnectionValve invoke Request  Response  line  158StandardEngineValve invoke Request  Response  line  109CoyoteAdapter service Request  Response  line  330Http11Processor process Socket  line  829Http11Protocol Http11ConnectionHandler process Socket  line  598JIoEndpoint Worker run   line  447Thread run   line  61909 41 02 727 ERROR   HtmlAdaptor   Servlet service   for servlet HtmlAdaptor threw exceptionjava lang ClassNotFoundException  forName0 Native Method java 247 java 437 java 141 java 1274 invoke0 Native Method java 39 java 25 java 597 java 157 java 96 java 88 java 264 java 668 java 258 java 223 java 380 java 377 doPrivileged Native Method java 376 java 287 java 104 java 86 java 637 java 717 java 290 java 206 java 96 java 235 java 206 java 235 java 191 java 190 java 525 java 92 java 126 java 70 java 127 java 102 java 158 java 109 java 330 java 829 java 598 java 447 java 619 ,2
325901,JMX java rmi UnmarshalException when invoking  getObjectsInIdentityMap  and  getObjectsInIdentityMapSubCacheAsMap , Tested EclipseLink MBean in trunk 2 2 0  recently  found that  these two methods throw  java rmi UnmarshalException  1  exception for  getObjectsInIdentityMap java rmi UnmarshalException  error unmarshalling return  nested exception is  java lang ClassNotFoundException  org eclipse persistence testing models jpa relationships Customer  no security manager  RMI class loader disabled java 178 invoke Unknown Source 2  exception for  getObjectsInIdentityMapSubCacheAsMap java rmi UnmarshalException  error unmarshalling return  nested exception is  java io WriteAbortedException  writing aborted  java io NotSerializableException  org eclipse persistence internal helper linkedlist ExposedNodeLinkedListjava 173 invoke Unknown Source invoke Unknown Source java 993 java 81 java 84 java 55 java 54 java 229 java 84 java 1003 java 3880 java 3474 java 2405 java 2369 java 2221 java 500 java 332 java 493 java 149 java 27 java 194 java 110  ,2
354822,IdentityMapManager does not find cached  inherited objects if querying for the object s interface alias, Build Identifier  2 2 0The fix for  does not work properly if interface aliases are configured for the persistent classes  Consider e g  the classes A and B with  B extends A  and their interface aliases IA and IB If I make a query for IB and an instance of B is found  the following expression in IdentityMapManager evaluates to false boolean readSubclassesOrNoInheritance     descriptor hasInheritance     descriptor getInheritancePolicy   shouldReadSubclasses    descriptor is here the class descriptor of B  with   hasInheritance   is true  since an InheritancePolicy instance is available  shouldReadSubclasses   is false  since there are no further subclasses of BLater in the same method  readSubclassesOrNoInheritance is used like this if   object getClass      theClass      readSubclassesOrNoInheritance  amp  amp  theClass isInstance object      We now have the issue thclass  while theClassis IB class  Since readSubclassesOrNoInheritance is false  the isInstance check IB class isInstance B class  would have evaluated to true  does not cover theinterface alias  as it did before this fix was applied Reproducible  AlwaysSteps to Reproduce 1  Create two inherited entities A and B  where B extends A  Let B have an interface alias IB 2  Create an instance of B with some data  so th3  Run a query for IB with an expression matching the data of the newly created B instance  The expected behaviour is th ,2
355738,BatchFetchType IN does not consider a mappings selection criteria, OneToOneMapping mapping    OneToOneMapping descriptor getMappingForAttributeName  manager   ExpressionBuilder builder   new ExpressionBuilder           mapping setSelectionCriteria builder getField  EMPLOYEE DEPT ID   equal builder getParameter  DEPARTMENT DEPT ID   and builder getField  EMPLOYEE POSITION   equal  MANAGER    A query on this mapping with an IN batch type will return incorrect results query setHint  eclipselink batch type    IN   query setHint  eclipselink batch    manager   They predicate should be  WHERE POSITION    MANAGER  AND DEPT ID IN      They predicate is  WHERE DEPT ID IN       ,2
315761,Delimited Identifier support needs improvements, Attribute overrides using delimiters are not supported User customization requires setting additional flag There are likely other issues Delimited support should be automatic and globally configured When a database field is created by a user the name should be checked for delimiters in which case the field should be marked as using delimiters  ,2
